Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,contacts
459.306,22938,459,306000000,,"[False, True, True, False]"
459.326,22939,459,326000000,,"[False, True, True, False]"
459.346,22940,459,346000000,,"[False, True, True, False]"
459.366,22941,459,366000000,,"[False, True, True, False]"
459.386,22942,459,386000000,,"[False, True, True, False]"
459.406,22943,459,406000000,,"[True, True, True, True]"
459.426,22944,459,426000000,,"[True, True, True, True]"
459.447,22945,459,447000000,,"[True, False, False, True]"
459.466,22946,459,466000000,,"[False, False, False, True]"
459.486,22947,459,486000000,,"[True, False, False, True]"
459.506,22948,459,506000000,,"[False, False, False, False]"
459.526,22949,459,526000000,,"[True, False, False, True]"
459.546,22950,459,546000000,,"[True, False, False, True]"
459.566,22951,459,566000000,,"[True, False, False, True]"
459.586,22952,459,586000000,,"[True, False, False, True]"
459.606,22953,459,606000000,,"[True, False, False, True]"
459.626,22954,459,626000000,,"[True, False, False, True]"
459.646,22955,459,646000000,,"[True, True, False, True]"
459.666,22956,459,666000000,,"[True, True, True, True]"
459.686,22957,459,686000000,,"[False, True, True, False]"
459.706,22958,459,706000000,,"[False, True, True, False]"
459.726,22959,459,726000000,,"[False, True, True, False]"
459.746,22960,459,746000000,,"[False, True, True, False]"
459.766,22961,459,766000000,,"[False, True, True, False]"
459.786,22962,459,786000000,,"[False, True, True, False]"
459.806,22963,459,806000000,,"[False, True, True, False]"
459.826,22964,459,826000000,,"[False, True, True, False]"
459.846,22965,459,846000000,,"[False, True, True, False]"
459.866,22966,459,866000000,,"[False, True, True, False]"
459.886,22967,459,886000000,,"[False, True, True, False]"
459.906,22968,459,906000000,,"[True, True, True, True]"
459.926,22969,459,926000000,,"[True, True, True, True]"
459.946,22970,459,946000000,,"[True, False, False, True]"
459.966,22971,459,966000000,,"[True, False, False, True]"
459.986,22972,459,986000000,,"[True, False, False, True]"
460.006,22973,460,6000000,,"[True, False, False, True]"
460.026,22974,460,26000000,,"[True, False, False, True]"
460.046,22975,460,46000000,,"[True, False, False, True]"
460.066,22976,460,66000000,,"[True, False, False, True]"
460.086,22977,460,86000000,,"[True, False, False, True]"
460.107,22978,460,107000000,,"[True, False, False, True]"
460.126,22979,460,126000000,,"[True, False, False, True]"
460.146,22980,460,146000000,,"[True, True, False, True]"
460.166,22981,460,166000000,,"[True, True, False, True]"
460.186,22982,460,186000000,,"[False, True, True, False]"
460.206,22983,460,206000000,,"[False, False, True, False]"
460.226,22984,460,226000000,,"[False, True, True, False]"
460.246,22985,460,246000000,,"[False, True, True, False]"
460.266,22986,460,266000000,,"[False, True, True, False]"
460.286,22987,460,286000000,,"[False, True, True, False]"
460.306,22988,460,306000000,,"[False, True, True, False]"
460.326,22989,460,326000000,,"[False, True, True, False]"
460.346,22990,460,346000000,,"[False, True, True, False]"
460.366,22991,460,366000000,,"[False, True, True, False]"
460.386,22992,460,386000000,,"[False, True, True, False]"
460.406,22993,460,406000000,,"[True, True, True, True]"
460.426,22994,460,426000000,,"[True, True, True, True]"
460.446,22995,460,446000000,,"[True, False, False, True]"
460.466,22996,460,466000000,,"[True, False, False, True]"
460.486,22997,460,486000000,,"[True, False, False, True]"
460.506,22998,460,506000000,,"[True, False, False, True]"
460.526,22999,460,526000000,,"[True, False, False, True]"
460.546,23000,460,546000000,,"[True, False, False, True]"
460.566,23001,460,566000000,,"[True, False, False, True]"
460.586,23002,460,586000000,,"[True, False, False, True]"
460.606,23003,460,606000000,,"[True, False, False, True]"
460.626,23004,460,626000000,,"[True, False, False, True]"
460.646,23005,460,646000000,,"[True, True, False, True]"
460.666,23006,460,666000000,,"[True, True, True, True]"
460.686,23007,460,686000000,,"[False, True, True, False]"
460.706,23008,460,706000000,,"[False, True, True, False]"
460.726,23009,460,726000000,,"[False, True, True, False]"
460.746,23010,460,746000000,,"[False, True, True, False]"
460.766,23011,460,766000000,,"[False, True, True, False]"
460.786,23012,460,786000000,,"[False, True, True, False]"
460.806,23013,460,806000000,,"[False, True, True, False]"
460.826,23014,460,826000000,,"[False, True, True, False]"
460.846,23015,460,846000000,,"[False, True, True, False]"
460.866,23016,460,866000000,,"[False, True, True, False]"
460.886,23017,460,886000000,,"[False, True, True, False]"
460.906,23018,460,906000000,,"[True, True, True, True]"
460.926,23019,460,926000000,,"[True, True, True, True]"
460.946,23020,460,946000000,,"[True, False, False, True]"
460.966,23021,460,966000000,,"[True, False, False, True]"
460.986,23022,460,986000000,,"[True, False, False, True]"
461.006,23023,461,6000000,,"[True, False, False, True]"
461.026,23024,461,26000000,,"[True, False, False, True]"
461.046,23025,461,46000000,,"[True, False, False, True]"
461.066,23026,461,66000000,,"[True, False, False, True]"
461.086,23027,461,86000000,,"[True, False, False, True]"
461.106,23028,461,106000000,,"[True, False, False, True]"
461.126,23029,461,126000000,,"[True, True, False, True]"
461.146,23030,461,146000000,,"[True, True, False, True]"
461.166,23031,461,166000000,,"[True, True, False, True]"
461.186,23032,461,186000000,,"[False, True, True, False]"
461.206,23033,461,206000000,,"[False, False, True, False]"
461.226,23034,461,226000000,,"[False, True, True, False]"
461.246,23035,461,246000000,,"[False, True, True, False]"
461.266,23036,461,266000000,,"[False, True, True, False]"
461.286,23037,461,286000000,,"[False, True, True, False]"
461.306,23038,461,306000000,,"[False, True, True, False]"
461.327,23039,461,326000000,,"[False, True, True, False]"
461.347,23040,461,346000000,,"[False, True, True, False]"
461.367,23041,461,367000000,,"[False, True, True, False]"
461.387,23042,461,387000000,,"[False, True, True, False]"
461.406,23043,461,406000000,,"[True, True, True, True]"
461.427,23044,461,426000000,,"[True, True, True, True]"
461.446,23045,461,446000000,,"[True, False, False, True]"
461.466,23046,461,466000000,,"[True, False, False, True]"
461.486,23047,461,486000000,,"[True, False, False, True]"
461.506,23048,461,506000000,,"[True, False, False, True]"
461.526,23049,461,526000000,,"[True, False, False, True]"
461.546,23050,461,546000000,,"[True, False, False, True]"
461.566,23051,461,566000000,,"[True, False, False, True]"
461.586,23052,461,586000000,,"[True, False, False, True]"
461.606,23053,461,606000000,,"[True, False, False, True]"
461.626,23054,461,626000000,,"[True, False, False, True]"
461.646,23055,461,646000000,,"[True, True, False, True]"
461.666,23056,461,666000000,,"[True, True, True, True]"
461.686,23057,461,686000000,,"[False, True, True, True]"
461.706,23058,461,706000000,,"[False, True, True, False]"
461.726,23059,461,726000000,,"[False, True, True, False]"
461.746,23060,461,746000000,,"[False, True, True, False]"
461.767,23061,461,767000000,,"[False, True, True, False]"
461.787,23062,461,787000000,,"[False, True, True, False]"
461.807,23063,461,806000000,,"[False, True, True, False]"
461.827,23064,461,827000000,,"[False, True, True, False]"
461.846,23065,461,846000000,,"[False, True, True, False]"
461.866,23066,461,866000000,,"[False, True, True, False]"
461.886,23067,461,886000000,,"[False, True, True, False]"
461.906,23068,461,906000000,,"[True, True, True, False]"
461.926,23069,461,926000000,,"[True, True, True, True]"
461.946,23070,461,946000000,,"[True, False, False, True]"
461.966,23071,461,966000000,,"[True, False, False, True]"
461.986,23072,461,986000000,,"[True, False, False, True]"
462.006,23073,462,6000000,,"[True, False, False, True]"
462.026,23074,462,26000000,,"[True, False, False, True]"
462.046,23075,462,46000000,,"[True, False, False, True]"
462.066,23076,462,66000000,,"[True, False, False, True]"
462.086,23077,462,86000000,,"[True, False, False, True]"
462.106,23078,462,106000000,,"[True, False, False, True]"
462.126,23079,462,126000000,,"[True, False, False, True]"
462.146,23080,462,146000000,,"[True, True, False, True]"
462.166,23081,462,166000000,,"[True, True, False, True]"
462.186,23082,462,186000000,,"[False, True, True, False]"
462.206,23083,462,206000000,,"[False, False, True, False]"
462.226,23084,462,226000000,,"[False, False, True, False]"
462.246,23085,462,246000000,,"[False, True, True, False]"
462.266,23086,462,266000000,,"[False, True, True, False]"
462.286,23087,462,286000000,,"[False, True, True, False]"
462.307,23088,462,306000000,,"[False, True, True, False]"
462.325,23089,462,326000000,,"[False, True, True, False]"
462.347,23090,462,347000000,,"[False, True, True, False]"
462.366,23091,462,366000000,,"[False, True, True, False]"
462.386,23092,462,386000000,,"[False, True, True, False]"
462.406,23093,462,406000000,,"[False, True, True, True]"
462.426,23094,462,426000000,,"[True, True, True, True]"
462.447,23095,462,446000000,,"[True, False, False, True]"
462.467,23096,462,467000000,,"[True, False, False, True]"
462.487,23097,462,487000000,,"[True, False, False, True]"
462.506,23098,462,506000000,,"[True, False, False, True]"
462.526,23099,462,526000000,,"[True, False, False, True]"
462.546,23100,462,546000000,,"[True, False, False, True]"
462.567,23101,462,566000000,,"[True, False, False, True]"
462.586,23102,462,586000000,,"[True, False, False, True]"
462.606,23103,462,606000000,,"[True, False, False, True]"
462.626,23104,462,626000000,,"[True, False, False, True]"
462.646,23105,462,646000000,,"[True, True, False, True]"
462.666,23106,462,666000000,,"[True, True, True, True]"
462.686,23107,462,686000000,,"[True, True, True, True]"
462.706,23108,462,706000000,,"[False, True, True, False]"
462.726,23109,462,726000000,,"[False, True, True, False]"
462.746,23110,462,746000000,,"[False, True, True, False]"
462.766,23111,462,766000000,,"[False, True, True, False]"
462.786,23112,462,786000000,,"[False, True, True, False]"
462.806,23113,462,806000000,,"[False, True, True, False]"
462.826,23114,462,826000000,,"[False, True, True, False]"
462.846,23115,462,846000000,,"[False, True, True, False]"
462.866,23116,462,866000000,,"[False, True, True, False]"
462.886,23117,462,886000000,,"[False, True, True, False]"
462.906,23118,462,906000000,,"[True, True, True, False]"
462.926,23119,462,926000000,,"[True, True, True, True]"
462.946,23120,462,946000000,,"[True, False, False, True]"
462.966,23121,462,966000000,,"[True, False, False, True]"
462.99,23122,462,990000000,,"[True, False, False, True]"
463.006,23123,463,6000000,,"[True, False, False, True]"
463.026,23124,463,26000000,,"[True, False, False, True]"
463.046,23125,463,46000000,,"[True, False, False, True]"
463.066,23126,463,66000000,,"[True, False, False, True]"
463.086,23127,463,86000000,,"[True, False, False, True]"
463.106,23128,463,106000000,,"[True, False, False, True]"
463.126,23129,463,126000000,,"[True, False, False, True]"
463.146,23130,463,146000000,,"[True, True, False, True]"
463.166,23131,463,166000000,,"[True, True, False, True]"
463.186,23132,463,186000000,,"[False, True, True, True]"
463.206,23133,463,206000000,,"[False, False, True, False]"
463.226,23134,463,226000000,,"[False, False, True, False]"
463.246,23135,463,246000000,,"[False, True, True, False]"
463.266,23136,463,266000000,,"[False, True, True, False]"
463.286,23137,463,286000000,,"[False, True, True, False]"
463.306,23138,463,306000000,,"[False, True, True, False]"
463.326,23139,463,326000000,,"[False, True, True, False]"
463.346,23140,463,346000000,,"[False, True, True, False]"
463.366,23141,463,366000000,,"[False, True, True, False]"
463.386,23142,463,386000000,,"[False, True, True, False]"
463.406,23143,463,406000000,,"[False, True, True, True]"
463.426,23144,463,426000000,,"[True, True, True, True]"
463.446,23145,463,446000000,,"[True, False, False, True]"
463.466,23146,463,466000000,,"[True, False, False, True]"
463.486,23147,463,486000000,,"[True, False, False, True]"
463.506,23148,463,506000000,,"[True, False, False, True]"
463.526,23149,463,526000000,,"[True, False, False, True]"
463.546,23150,463,546000000,,"[True, False, False, True]"
463.567,23151,463,566000000,,"[True, False, False, True]"
463.586,23152,463,586000000,,"[True, False, False, True]"
463.606,23153,463,606000000,,"[True, False, False, True]"
463.626,23154,463,626000000,,"[True, False, False, True]"
463.646,23155,463,646000000,,"[True, True, False, True]"
463.666,23156,463,666000000,,"[True, True, False, True]"
463.686,23157,463,686000000,,"[True, True, True, True]"
463.707,23158,463,707000000,,"[False, True, True, False]"
463.727,23159,463,726000000,,"[False, True, True, False]"
463.747,23160,463,746000000,,"[False, True, True, False]"
463.767,23161,463,766000000,,"[False, True, True, False]"
463.787,23162,463,786000000,,"[False, True, True, False]"
463.807,23163,463,806000000,,"[False, True, True, False]"
463.826,23164,463,826000000,,"[False, True, True, False]"
463.847,23165,463,847000000,,"[False, True, True, False]"
463.866,23166,463,866000000,,"[False, True, True, False]"
463.886,23167,463,886000000,,"[False, True, True, False]"
463.906,23168,463,906000000,,"[True, True, True, False]"
463.926,23169,463,926000000,,"[True, True, True, True]"
463.946,23170,463,946000000,,"[True, False, False, True]"
463.966,23171,463,966000000,,"[True, False, False, True]"
463.986,23172,463,986000000,,"[True, False, False, True]"
464.006,23173,464,6000000,,"[True, False, False, True]"
464.026,23174,464,26000000,,"[True, False, False, True]"
464.046,23175,464,46000000,,"[True, False, False, True]"
464.066,23176,464,66000000,,"[True, False, False, True]"
464.086,23177,464,86000000,,"[True, False, False, True]"
464.106,23178,464,106000000,,"[True, False, False, True]"
464.126,23179,464,126000000,,"[True, False, False, True]"
464.146,23180,464,146000000,,"[True, True, False, True]"
464.166,23181,464,166000000,,"[True, True, False, True]"
464.186,23182,464,186000000,,"[True, True, True, True]"
464.206,23183,464,206000000,,"[False, True, True, False]"
464.226,23184,464,226000000,,"[False, True, True, False]"
464.246,23185,464,246000000,,"[False, True, True, False]"
464.266,23186,464,266000000,,"[False, True, True, False]"
464.287,23187,464,286000000,,"[False, True, True, False]"
464.306,23188,464,306000000,,"[False, True, True, False]"
464.326,23189,464,326000000,,"[False, True, True, False]"
464.346,23190,464,346000000,,"[False, True, True, False]"
464.366,23191,464,366000000,,"[False, True, True, False]"
464.386,23192,464,386000000,,"[False, True, True, False]"
464.406,23193,464,406000000,,"[False, True, True, False]"
464.426,23194,464,426000000,,"[True, True, True, True]"
464.446,23195,464,446000000,,"[True, False, False, True]"
464.466,23196,464,466000000,,"[True, False, False, True]"
464.486,23197,464,486000000,,"[True, False, False, True]"
464.506,23198,464,506000000,,"[True, False, False, True]"
464.526,23199,464,526000000,,"[True, False, False, True]"
464.546,23200,464,546000000,,"[True, False, False, True]"
464.566,23201,464,566000000,,"[True, False, False, True]"
464.586,23202,464,586000000,,"[True, False, False, True]"
464.606,23203,464,606000000,,"[True, False, False, True]"
464.626,23204,464,626000000,,"[True, False, False, True]"
464.646,23205,464,646000000,,"[True, True, False, True]"
464.666,23206,464,666000000,,"[True, True, False, True]"
464.686,23207,464,686000000,,"[True, True, True, True]"
464.706,23208,464,706000000,,"[False, True, True, False]"
464.726,23209,464,726000000,,"[False, True, True, False]"
464.746,23210,464,746000000,,"[False, True, True, False]"
464.766,23211,464,766000000,,"[False, True, True, False]"
464.786,23212,464,786000000,,"[False, True, True, False]"
464.806,23213,464,806000000,,"[False, True, True, False]"
464.826,23214,464,826000000,,"[False, True, True, False]"
464.846,23215,464,846000000,,"[False, True, True, False]"
464.866,23216,464,866000000,,"[False, True, True, False]"
464.886,23217,464,886000000,,"[False, True, True, False]"
464.906,23218,464,906000000,,"[True, True, True, False]"
464.926,23219,464,926000000,,"[True, True, True, True]"
464.946,23220,464,946000000,,"[True, False, False, True]"
464.966,23221,464,966000000,,"[True, False, False, True]"
464.986,23222,464,986000000,,"[True, False, False, True]"
465.006,23223,465,6000000,,"[True, False, False, True]"
465.026,23224,465,26000000,,"[True, False, False, True]"
465.046,23225,465,46000000,,"[True, False, False, True]"
465.066,23226,465,66000000,,"[True, False, False, True]"
465.086,23227,465,86000000,,"[True, False, False, True]"
465.106,23228,465,106000000,,"[True, False, False, True]"
465.126,23229,465,126000000,,"[True, False, False, True]"
465.146,23230,465,146000000,,"[True, True, False, True]"
465.166,23231,465,166000000,,"[True, True, False, True]"
465.186,23232,465,186000000,,"[True, True, True, True]"
465.206,23233,465,206000000,,"[False, False, True, False]"
465.226,23234,465,226000000,,"[False, False, True, False]"
465.246,23235,465,246000000,,"[False, True, True, False]"
465.266,23236,465,266000000,,"[False, True, True, False]"
465.286,23237,465,286000000,,"[False, True, True, False]"
465.306,23238,465,306000000,,"[False, True, True, False]"
465.326,23239,465,326000000,,"[False, True, True, False]"
465.346,23240,465,346000000,,"[False, True, True, False]"
465.366,23241,465,366000000,,"[False, True, True, False]"
465.386,23242,465,386000000,,"[False, True, True, False]"
465.406,23243,465,406000000,,"[False, True, True, True]"
465.426,23244,465,426000000,,"[True, True, True, True]"
465.446,23245,465,446000000,,"[True, False, False, True]"
465.466,23246,465,466000000,,"[True, False, False, True]"
465.486,23247,465,486000000,,"[True, False, False, True]"
465.506,23248,465,506000000,,"[True, False, False, True]"
465.526,23249,465,526000000,,"[True, False, False, True]"
465.546,23250,465,546000000,,"[True, False, False, True]"
465.566,23251,465,566000000,,"[True, False, False, True]"
465.586,23252,465,586000000,,"[True, False, False, True]"
465.606,23253,465,606000000,,"[True, False, False, True]"
465.626,23254,465,626000000,,"[True, False, False, True]"
465.646,23255,465,646000000,,"[True, True, False, True]"
465.666,23256,465,666000000,,"[True, True, False, True]"
465.686,23257,465,686000000,,"[True, True, True, True]"
465.706,23258,465,706000000,,"[False, True, True, False]"
465.726,23259,465,726000000,,"[False, True, True, False]"
465.746,23260,465,746000000,,"[False, True, True, False]"
465.766,23261,465,766000000,,"[False, True, True, False]"
465.787,23262,465,787000000,,"[False, True, True, False]"
465.806,23263,465,806000000,,"[False, True, True, False]"
465.826,23264,465,826000000,,"[False, True, True, False]"
465.846,23265,465,846000000,,"[False, True, True, False]"
465.866,23266,465,866000000,,"[False, True, True, False]"
465.886,23267,465,886000000,,"[False, True, True, False]"
465.906,23268,465,906000000,,"[True, True, True, False]"
465.926,23269,465,926000000,,"[True, True, True, True]"
465.946,23270,465,946000000,,"[True, False, False, True]"
465.966,23271,465,966000000,,"[True, False, False, True]"
465.986,23272,465,986000000,,"[True, False, False, True]"
466.006,23273,466,6000000,,"[True, False, False, True]"
466.026,23274,466,26000000,,"[True, False, False, True]"
466.046,23275,466,46000000,,"[True, False, False, True]"
466.066,23276,466,66000000,,"[True, False, False, True]"
466.086,23277,466,86000000,,"[True, False, False, True]"
466.106,23278,466,106000000,,"[True, False, False, True]"
466.127,23279,466,126000000,,"[True, False, False, True]"
466.147,23280,466,147000000,,"[True, True, False, True]"
466.167,23281,466,166000000,,"[True, True, False, True]"
466.187,23282,466,186000000,,"[True, True, True, True]"
466.207,23283,466,207000000,,"[False, False, True, False]"
466.226,23284,466,226000000,,"[False, False, True, False]"
466.246,23285,466,246000000,,"[False, True, True, False]"
466.266,23286,466,266000000,,"[False, True, True, False]"
466.286,23287,466,286000000,,"[False, True, True, False]"
466.306,23288,466,306000000,,"[False, True, True, False]"
466.327,23289,466,327000000,,"[False, True, True, False]"
466.346,23290,466,346000000,,"[False, True, True, False]"
466.366,23291,466,366000000,,"[False, True, True, False]"
466.386,23292,466,386000000,,"[False, True, True, False]"
466.406,23293,466,406000000,,"[False, True, True, True]"
466.426,23294,466,426000000,,"[True, True, True, True]"
466.446,23295,466,446000000,,"[True, False, False, True]"
466.466,23296,466,466000000,,"[True, False, False, True]"
466.486,23297,466,486000000,,"[True, False, False, True]"
466.506,23298,466,506000000,,"[True, False, False, True]"
466.526,23299,466,526000000,,"[True, False, False, True]"
466.546,23300,466,546000000,,"[True, False, False, True]"
466.566,23301,466,566000000,,"[True, False, False, True]"
466.586,23302,466,586000000,,"[True, False, False, True]"
466.606,23303,466,606000000,,"[True, False, False, True]"
466.626,23304,466,626000000,,"[True, False, False, True]"
466.646,23305,466,646000000,,"[True, True, False, True]"
466.666,23306,466,666000000,,"[True, True, False, True]"
466.686,23307,466,686000000,,"[True, True, True, True]"
466.706,23308,466,706000000,,"[False, True, True, False]"
466.726,23309,466,726000000,,"[False, True, True, False]"
466.746,23310,466,746000000,,"[False, True, True, False]"
466.766,23311,466,766000000,,"[False, True, True, False]"
466.786,23312,466,786000000,,"[False, True, True, False]"
466.806,23313,466,806000000,,"[False, True, True, False]"
466.826,23314,466,826000000,,"[False, True, True, False]"
466.846,23315,466,846000000,,"[False, True, True, False]"
466.866,23316,466,866000000,,"[False, True, True, False]"
466.886,23317,466,886000000,,"[False, True, True, False]"
466.907,23318,466,906000000,,"[True, True, True, False]"
466.927,23319,466,927000000,,"[True, True, True, True]"
466.947,23320,466,947000000,,"[True, False, True, True]"
466.966,23321,466,966000000,,"[True, False, False, True]"
466.986,23322,466,986000000,,"[True, False, False, True]"
467.006,23323,467,6000000,,"[True, False, False, True]"
467.026,23324,467,26000000,,"[True, False, False, True]"
467.046,23325,467,46000000,,"[True, False, False, True]"
467.066,23326,467,66000000,,"[True, False, False, True]"
467.086,23327,467,86000000,,"[True, False, False, True]"
467.106,23328,467,106000000,,"[True, False, False, True]"
467.126,23329,467,126000000,,"[True, False, False, True]"
467.146,23330,467,146000000,,"[True, True, False, True]"
467.166,23331,467,166000000,,"[True, True, False, True]"
467.186,23332,467,186000000,,"[True, True, True, True]"
467.206,23333,467,206000000,,"[False, False, True, False]"
467.226,23334,467,226000000,,"[False, False, True, False]"
467.246,23335,467,246000000,,"[False, False, False, False]"
467.266,23336,467,266000000,,"[False, True, True, False]"
467.286,23337,467,286000000,,"[False, True, True, False]"
467.306,23338,467,306000000,,"[False, True, True, False]"
467.326,23339,467,326000000,,"[False, True, True, False]"
467.346,23340,467,346000000,,"[False, True, True, False]"
467.366,23341,467,366000000,,"[False, True, True, False]"
467.386,23342,467,386000000,,"[False, True, True, False]"
467.406,23343,467,406000000,,"[False, True, True, False]"
467.426,23344,467,426000000,,"[True, True, True, True]"
467.446,23345,467,446000000,,"[True, False, True, True]"
467.466,23346,467,466000000,,"[True, False, False, True]"
467.486,23347,467,486000000,,"[True, False, False, True]"
467.506,23348,467,506000000,,"[True, False, False, True]"
467.526,23349,467,526000000,,"[True, False, False, True]"
467.546,23350,467,546000000,,"[True, False, False, True]"
467.566,23351,467,566000000,,"[True, False, False, True]"
467.586,23352,467,586000000,,"[True, False, False, True]"
467.606,23353,467,606000000,,"[True, False, False, True]"
467.626,23354,467,626000000,,"[True, False, False, True]"
467.646,23355,467,646000000,,"[True, False, False, True]"
467.666,23356,467,666000000,,"[True, True, False, True]"
467.686,23357,467,686000000,,"[True, True, False, True]"
467.706,23358,467,706000000,,"[False, True, True, False]"
467.726,23359,467,726000000,,"[False, True, True, False]"
467.746,23360,467,746000000,,"[False, True, True, False]"
467.766,23361,467,766000000,,"[False, True, True, False]"
467.786,23362,467,786000000,,"[False, True, True, False]"
467.806,23363,467,806000000,,"[False, True, True, False]"
467.826,23364,467,826000000,,"[False, True, True, False]"
467.846,23365,467,846000000,,"[False, True, True, False]"
467.866,23366,467,866000000,,"[False, True, True, False]"
467.886,23367,467,886000000,,"[False, True, True, False]"
467.906,23368,467,906000000,,"[True, True, True, False]"
467.926,23369,467,926000000,,"[True, True, True, True]"
467.946,23370,467,946000000,,"[True, False, True, True]"
467.966,23371,467,966000000,,"[True, False, False, True]"
467.986,23372,467,986000000,,"[True, False, False, True]"
468.006,23373,468,6000000,,"[True, False, False, True]"
468.026,23374,468,26000000,,"[True, False, False, True]"
468.046,23375,468,46000000,,"[True, False, False, True]"
468.066,23376,468,66000000,,"[True, False, False, True]"
468.086,23377,468,86000000,,"[True, False, False, True]"
468.106,23378,468,106000000,,"[True, False, False, True]"
468.126,23379,468,126000000,,"[True, False, False, True]"
468.146,23380,468,146000000,,"[True, True, False, True]"
468.166,23381,468,166000000,,"[True, True, False, True]"
468.186,23382,468,186000000,,"[True, True, True, True]"
468.206,23383,468,206000000,,"[False, True, True, False]"
468.226,23384,468,226000000,,"[False, True, True, False]"
468.246,23385,468,246000000,,"[False, True, True, False]"
468.266,23386,468,266000000,,"[False, True, True, False]"
468.286,23387,468,286000000,,"[False, True, True, False]"
468.306,23388,468,306000000,,"[False, True, True, False]"
468.326,23389,468,326000000,,"[False, True, True, False]"
468.346,23390,468,346000000,,"[False, True, True, False]"
468.366,23391,468,366000000,,"[False, True, True, False]"
468.386,23392,468,386000000,,"[False, True, True, False]"
468.407,23393,468,407000000,,"[False, True, True, False]"
468.426,23394,468,426000000,,"[True, True, True, True]"
468.447,23395,468,446000000,,"[True, True, True, True]"
468.466,23396,468,466000000,,"[True, False, False, True]"
468.486,23397,468,486000000,,"[True, False, False, True]"
468.506,23398,468,506000000,,"[True, False, False, True]"
468.526,23399,468,526000000,,"[True, False, False, True]"
468.546,23400,468,546000000,,"[True, False, False, True]"
468.566,23401,468,566000000,,"[True, False, False, True]"
468.587,23402,468,586000000,,"[True, False, False, True]"
468.607,23403,468,606000000,,"[True, False, False, True]"
468.626,23404,468,626000000,,"[True, False, False, True]"
468.646,23405,468,646000000,,"[True, False, False, True]"
468.666,23406,468,666000000,,"[True, False, True, True]"
468.686,23407,468,686000000,,"[True, True, True, True]"
468.706,23408,468,706000000,,"[False, True, True, True]"
468.726,23409,468,726000000,,"[False, True, True, False]"
468.746,23410,468,746000000,,"[False, True, True, False]"
468.766,23411,468,766000000,,"[False, True, True, False]"
468.786,23412,468,786000000,,"[False, True, True, False]"
468.806,23413,468,806000000,,"[False, True, True, False]"
468.826,23414,468,826000000,,"[False, True, True, False]"
468.846,23415,468,846000000,,"[False, True, True, False]"
468.866,23416,468,866000000,,"[False, True, True, False]"
468.886,23417,468,886000000,,"[False, True, True, False]"
468.904,23418,468,906000000,,"[True, True, True, False]"
468.926,23419,468,926000000,,"[True, True, True, False]"
468.946,23420,468,946000000,,"[True, True, True, True]"
468.966,23421,468,966000000,,"[True, False, False, True]"
468.986,23422,468,986000000,,"[True, False, False, True]"
469.006,23423,469,6000000,,"[True, False, False, True]"
469.026,23424,469,26000000,,"[True, False, False, True]"
469.046,23425,469,46000000,,"[True, False, False, True]"
469.066,23426,469,66000000,,"[True, False, False, True]"
469.086,23427,469,86000000,,"[True, False, False, True]"
469.106,23428,469,106000000,,"[True, False, False, True]"
469.126,23429,469,126000000,,"[True, False, False, True]"
469.146,23430,469,146000000,,"[True, False, False, True]"
469.166,23431,469,166000000,,"[True, False, False, True]"
469.186,23432,469,186000000,,"[True, True, True, True]"
469.206,23433,469,206000000,,"[False, True, True, True]"
469.226,23434,469,226000000,,"[False, True, True, False]"
469.246,23435,469,246000000,,"[False, True, True, False]"
469.266,23436,469,266000000,,"[False, True, True, False]"
469.286,23437,469,286000000,,"[False, True, True, False]"
469.306,23438,469,306000000,,"[False, True, True, False]"
469.326,23439,469,326000000,,"[False, True, True, False]"
469.347,23440,469,346000000,,"[False, True, True, False]"
469.366,23441,469,366000000,,"[False, True, True, False]"
469.387,23442,469,386000000,,"[False, True, True, False]"
469.407,23443,469,407000000,,"[True, True, True, False]"
469.427,23444,469,427000000,,"[True, True, True, False]"
469.451,23445,469,446000000,,"[True, True, True, True]"
469.467,23446,469,467000000,,"[True, False, False, True]"
469.486,23447,469,486000000,,"[False, False, False, True]"
469.506,23448,469,506000000,,"[True, False, False, True]"
469.526,23449,469,526000000,,"[True, False, False, True]"
469.546,23450,469,546000000,,"[True, False, False, True]"
469.566,23451,469,566000000,,"[True, False, False, True]"
469.586,23452,469,586000000,,"[True, False, False, True]"
469.606,23453,469,606000000,,"[True, False, False, True]"
469.626,23454,469,626000000,,"[True, False, False, True]"
469.646,23455,469,646000000,,"[True, False, False, True]"
469.666,23456,469,666000000,,"[True, False, False, True]"
469.686,23457,469,686000000,,"[True, True, True, True]"
469.706,23458,469,706000000,,"[False, True, True, True]"
469.726,23459,469,726000000,,"[False, True, True, False]"
469.746,23460,469,746000000,,"[False, True, True, False]"
469.766,23461,469,766000000,,"[False, True, True, False]"
469.786,23462,469,786000000,,"[False, True, True, False]"
469.806,23463,469,806000000,,"[False, True, True, False]"
469.826,23464,469,826000000,,"[False, True, True, False]"
469.846,23465,469,846000000,,"[False, True, True, False]"
469.866,23466,469,866000000,,"[False, True, True, False]"
469.886,23467,469,886000000,,"[False, True, True, False]"
469.906,23468,469,906000000,,"[True, True, True, False]"
469.926,23469,469,926000000,,"[True, True, True, False]"
469.949,23470,469,948000000,,"[True, True, True, True]"
469.966,23471,469,966000000,,"[True, False, False, True]"
469.986,23472,469,986000000,,"[True, False, False, True]"
470.006,23473,470,6000000,,"[True, False, False, True]"
