Time,clock.secs,clock.nsecs
452.091,452,91000000
452.092,452,92000000
452.093,452,93000000
452.094,452,94000000
452.095,452,95000000
452.096,452,96000000
452.097,452,97000000
452.098,452,98000000
452.099,452,99000000
452.099,452,100000000
452.099,452,101000000
452.102,452,102000000
452.102,452,103000000
452.103,452,104000000
452.104,452,105000000
452.106,452,106000000
452.107,452,107000000
452.108,452,108000000
452.108,452,109000000
452.11,452,110000000
452.111,452,111000000
452.112,452,112000000
452.113,452,113000000
452.114,452,114000000
452.115,452,115000000
452.116,452,116000000
452.117,452,117000000
452.118,452,118000000
452.119,452,119000000
452.12,452,120000000
452.121,452,121000000
452.122,452,122000000
452.123,452,123000000
452.124,452,124000000
452.125,452,125000000
452.126,452,126000000
452.127,452,127000000
452.128,452,128000000
452.129,452,129000000
452.13,452,130000000
452.131,452,131000000
452.132,452,132000000
452.133,452,133000000
452.134,452,134000000
452.135,452,135000000
452.136,452,136000000
452.137,452,137000000
452.138,452,138000000
452.139,452,139000000
452.14,452,140000000
452.141,452,141000000
452.142,452,142000000
452.143,452,143000000
452.144,452,144000000
452.145,452,145000000
452.146,452,146000000
452.147,452,147000000
452.148,452,148000000
452.149,452,149000000
452.15,452,150000000
452.151,452,151000000
452.152,452,152000000
452.153,452,153000000
452.154,452,154000000
452.155,452,155000000
452.156,452,156000000
452.157,452,157000000
452.158,452,158000000
452.159,452,159000000
452.16,452,160000000
452.161,452,161000000
452.162,452,162000000
452.163,452,163000000
452.164,452,164000000
452.165,452,165000000
452.166,452,166000000
452.167,452,167000000
452.168,452,168000000
452.169,452,169000000
452.17,452,170000000
452.171,452,171000000
452.172,452,172000000
452.173,452,173000000
452.174,452,174000000
452.175,452,175000000
452.176,452,176000000
452.177,452,177000000
452.178,452,178000000
452.179,452,179000000
452.18,452,180000000
452.181,452,181000000
452.182,452,182000000
452.183,452,183000000
452.184,452,184000000
452.185,452,185000000
452.186,452,186000000
452.187,452,187000000
452.188,452,188000000
452.189,452,189000000
452.19,452,190000000
452.191,452,191000000
452.192,452,192000000
452.192,452,193000000
452.194,452,194000000
452.195,452,195000000
452.196,452,196000000
452.197,452,197000000
452.198,452,198000000
452.199,452,199000000
452.2,452,200000000
452.201,452,201000000
452.202,452,202000000
452.203,452,203000000
452.204,452,204000000
452.205,452,205000000
452.206,452,206000000
452.207,452,207000000
452.207,452,208000000
452.209,452,209000000
452.21,452,210000000
452.211,452,211000000
452.212,452,212000000
452.213,452,213000000
452.214,452,214000000
452.215,452,215000000
452.216,452,216000000
452.217,452,217000000
452.218,452,218000000
452.219,452,219000000
452.22,452,220000000
452.221,452,221000000
452.222,452,222000000
452.223,452,223000000
452.224,452,224000000
452.225,452,225000000
452.226,452,226000000
452.227,452,227000000
452.228,452,228000000
452.229,452,229000000
452.23,452,230000000
452.231,452,231000000
452.232,452,232000000
452.233,452,233000000
452.234,452,234000000
452.235,452,235000000
452.236,452,236000000
452.237,452,237000000
452.237,452,238000000
452.239,452,239000000
452.24,452,240000000
452.241,452,241000000
452.242,452,242000000
452.243,452,243000000
452.244,452,244000000
452.245,452,245000000
452.246,452,246000000
452.247,452,247000000
452.248,452,248000000
452.249,452,249000000
452.25,452,250000000
452.251,452,251000000
452.252,452,252000000
452.253,452,253000000
452.254,452,254000000
452.255,452,255000000
452.256,452,256000000
452.257,452,257000000
452.258,452,258000000
452.259,452,259000000
452.26,452,260000000
452.261,452,261000000
452.261,452,262000000
452.263,452,263000000
452.264,452,264000000
452.265,452,265000000
452.266,452,266000000
452.267,452,267000000
452.268,452,268000000
452.269,452,269000000
452.27,452,270000000
452.271,452,271000000
452.272,452,272000000
452.273,452,273000000
452.274,452,274000000
452.275,452,275000000
452.276,452,276000000
452.277,452,277000000
452.278,452,278000000
452.279,452,279000000
452.28,452,280000000
452.281,452,281000000
452.282,452,282000000
452.283,452,283000000
452.284,452,284000000
452.285,452,285000000
452.286,452,286000000
452.287,452,287000000
452.288,452,288000000
452.289,452,289000000
452.29,452,290000000
452.29,452,291000000
452.292,452,292000000
452.293,452,293000000
452.294,452,294000000
452.295,452,295000000
452.296,452,296000000
452.297,452,297000000
452.298,452,298000000
452.299,452,299000000
452.3,452,300000000
452.301,452,301000000
452.301,452,302000000
452.303,452,303000000
452.304,452,304000000
452.305,452,305000000
452.306,452,306000000
452.306,452,307000000
452.308,452,308000000
452.309,452,309000000
452.31,452,310000000
452.31,452,311000000
452.311,452,312000000
452.312,452,313000000
452.314,452,314000000
452.315,452,315000000
452.316,452,316000000
452.317,452,317000000
452.318,452,318000000
452.319,452,319000000
452.32,452,320000000
452.321,452,321000000
452.322,452,322000000
452.323,452,323000000
452.324,452,324000000
452.325,452,325000000
452.326,452,326000000
452.327,452,327000000
452.328,452,328000000
452.329,452,329000000
452.33,452,330000000
452.331,452,331000000
452.332,452,332000000
452.332,452,333000000
452.334,452,334000000
452.335,452,335000000
452.336,452,336000000
452.337,452,337000000
452.338,452,338000000
452.339,452,339000000
452.34,452,340000000
452.341,452,341000000
452.342,452,342000000
452.343,452,343000000
452.344,452,344000000
452.345,452,345000000
452.346,452,346000000
452.347,452,347000000
452.348,452,348000000
452.349,452,349000000
452.35,452,350000000
452.351,452,351000000
452.352,452,352000000
452.353,452,353000000
452.354,452,354000000
452.355,452,355000000
452.356,452,356000000
452.357,452,357000000
452.358,452,358000000
452.359,452,359000000
452.36,452,360000000
452.361,452,361000000
452.362,452,362000000
452.363,452,363000000
452.364,452,364000000
452.365,452,365000000
452.366,452,366000000
452.367,452,367000000
452.368,452,368000000
452.369,452,369000000
452.37,452,370000000
452.37,452,371000000
452.372,452,372000000
452.373,452,373000000
452.374,452,374000000
452.375,452,375000000
452.376,452,376000000
452.377,452,377000000
452.378,452,378000000
452.379,452,379000000
452.38,452,380000000
452.381,452,381000000
452.382,452,382000000
452.383,452,383000000
452.384,452,384000000
452.385,452,385000000
452.385,452,386000000
452.387,452,387000000
452.388,452,388000000
452.389,452,389000000
452.39,452,390000000
452.391,452,391000000
452.392,452,392000000
452.393,452,393000000
452.394,452,394000000
452.395,452,395000000
452.396,452,396000000
452.397,452,397000000
452.398,452,398000000
452.399,452,399000000
452.4,452,400000000
452.401,452,401000000
452.402,452,402000000
452.403,452,403000000
452.404,452,404000000
452.405,452,405000000
452.406,452,406000000
452.407,452,407000000
452.408,452,408000000
452.409,452,409000000
452.41,452,410000000
452.411,452,411000000
452.412,452,412000000
452.413,452,413000000
452.414,452,414000000
452.415,452,415000000
452.416,452,416000000
452.417,452,417000000
452.418,452,418000000
452.419,452,419000000
452.42,452,420000000
452.421,452,421000000
452.422,452,422000000
452.423,452,423000000
452.424,452,424000000
452.425,452,425000000
452.426,452,426000000
452.426,452,427000000
452.428,452,428000000
452.429,452,429000000
452.43,452,430000000
452.431,452,431000000
452.432,452,432000000
452.433,452,433000000
452.434,452,434000000
452.435,452,435000000
452.436,452,436000000
452.437,452,437000000
452.438,452,438000000
452.439,452,439000000
452.44,452,440000000
452.441,452,441000000
452.442,452,442000000
452.443,452,443000000
452.444,452,444000000
452.445,452,445000000
452.446,452,446000000
452.447,452,447000000
452.448,452,448000000
452.449,452,449000000
452.45,452,450000000
452.451,452,451000000
452.452,452,452000000
452.453,452,453000000
452.454,452,454000000
452.454,452,455000000
452.456,452,456000000
452.457,452,457000000
452.458,452,458000000
452.459,452,459000000
452.46,452,460000000
452.461,452,461000000
452.462,452,462000000
452.463,452,463000000
452.464,452,464000000
452.465,452,465000000
452.466,452,466000000
452.467,452,467000000
452.468,452,468000000
452.469,452,469000000
452.469,452,470000000
452.471,452,471000000
452.472,452,472000000
452.473,452,473000000
452.474,452,474000000
452.475,452,475000000
452.476,452,476000000
452.477,452,477000000
452.478,452,478000000
452.479,452,479000000
452.48,452,480000000
452.481,452,481000000
452.482,452,482000000
452.483,452,483000000
452.484,452,484000000
452.485,452,485000000
452.486,452,486000000
452.487,452,487000000
452.488,452,488000000
452.489,452,489000000
452.49,452,490000000
452.491,452,491000000
452.492,452,492000000
452.493,452,493000000
452.494,452,494000000
452.495,452,495000000
452.496,452,496000000
452.497,452,497000000
452.498,452,498000000
452.499,452,499000000
452.5,452,500000000
452.501,452,501000000
452.502,452,502000000
452.503,452,503000000
452.504,452,504000000
452.505,452,505000000
452.506,452,506000000
452.507,452,507000000
452.508,452,508000000
452.509,452,509000000
452.51,452,510000000
452.511,452,511000000
452.512,452,512000000
452.513,452,513000000
452.514,452,514000000
452.515,452,515000000
452.516,452,516000000
452.517,452,517000000
452.518,452,518000000
452.519,452,519000000
452.52,452,520000000
452.521,452,521000000
452.522,452,522000000
452.523,452,523000000
452.524,452,524000000
452.525,452,525000000
452.526,452,526000000
452.527,452,527000000
452.528,452,528000000
452.528,452,529000000
452.529,452,530000000
452.531,452,531000000
452.532,452,532000000
452.533,452,533000000
452.534,452,534000000
452.535,452,535000000
452.536,452,536000000
452.537,452,537000000
452.538,452,538000000
452.539,452,539000000
452.54,452,540000000
452.541,452,541000000
452.542,452,542000000
452.543,452,543000000
452.544,452,544000000
452.545,452,545000000
452.546,452,546000000
452.547,452,547000000
452.548,452,548000000
452.549,452,549000000
452.549,452,550000000
452.551,452,551000000
452.552,452,552000000
452.553,452,553000000
452.554,452,554000000
452.555,452,555000000
452.556,452,556000000
452.557,452,557000000
452.558,452,558000000
452.559,452,559000000
452.56,452,560000000
452.561,452,561000000
452.562,452,562000000
452.563,452,563000000
452.564,452,564000000
452.565,452,565000000
452.566,452,566000000
452.567,452,567000000
452.568,452,568000000
452.569,452,569000000
452.569,452,570000000
452.571,452,571000000
452.572,452,572000000
452.573,452,573000000
452.574,452,574000000
452.575,452,575000000
452.576,452,576000000
452.577,452,577000000
452.578,452,578000000
452.579,452,579000000
452.58,452,580000000
452.581,452,581000000
452.582,452,582000000
452.583,452,583000000
452.584,452,584000000
452.585,452,585000000
452.586,452,586000000
452.587,452,587000000
452.588,452,588000000
452.589,452,589000000
452.59,452,590000000
452.591,452,591000000
452.592,452,592000000
452.593,452,593000000
452.594,452,594000000
452.595,452,595000000
452.596,452,596000000
452.597,452,597000000
452.598,452,598000000
452.599,452,599000000
452.6,452,600000000
452.601,452,601000000
452.602,452,602000000
452.603,452,603000000
452.604,452,604000000
452.605,452,605000000
452.606,452,606000000
452.607,452,607000000
452.608,452,608000000
452.609,452,609000000
452.61,452,610000000
452.61,452,611000000
452.612,452,612000000
452.613,452,613000000
452.614,452,614000000
452.614,452,615000000
452.616,452,616000000
452.617,452,617000000
452.618,452,618000000
452.618,452,619000000
452.62,452,620000000
452.621,452,621000000
452.622,452,622000000
452.623,452,623000000
452.624,452,624000000
452.625,452,625000000
452.626,452,626000000
452.627,452,627000000
452.628,452,628000000
452.629,452,629000000
452.63,452,630000000
452.631,452,631000000
452.632,452,632000000
452.633,452,633000000
452.634,452,634000000
452.635,452,635000000
452.636,452,636000000
452.637,452,637000000
452.638,452,638000000
452.639,452,639000000
452.64,452,640000000
452.641,452,641000000
452.643,452,642000000
452.643,452,643000000
452.644,452,644000000
452.645,452,645000000
452.646,452,646000000
452.647,452,647000000
452.648,452,648000000
452.649,452,649000000
452.65,452,650000000
452.651,452,651000000
452.652,452,652000000
452.653,452,653000000
452.654,452,654000000
452.655,452,655000000
452.656,452,656000000
452.657,452,657000000
452.658,452,658000000
452.659,452,659000000
452.66,452,660000000
452.661,452,661000000
452.662,452,662000000
452.663,452,663000000
452.664,452,664000000
452.665,452,665000000
452.666,452,666000000
452.667,452,667000000
452.668,452,668000000
452.669,452,669000000
452.67,452,670000000
452.671,452,671000000
452.672,452,672000000
452.673,452,673000000
452.674,452,674000000
452.675,452,675000000
452.676,452,676000000
452.677,452,677000000
452.678,452,678000000
452.679,452,679000000
452.68,452,680000000
452.681,452,681000000
452.682,452,682000000
452.683,452,683000000
452.684,452,684000000
452.685,452,685000000
452.686,452,686000000
452.686,452,687000000
452.688,452,688000000
452.689,452,689000000
452.69,452,690000000
452.691,452,691000000
452.692,452,692000000
452.693,452,693000000
452.693,452,694000000
452.694,452,695000000
452.696,452,696000000
452.697,452,697000000
452.698,452,698000000
452.699,452,699000000
452.7,452,700000000
452.701,452,701000000
452.702,452,702000000
452.703,452,703000000
452.704,452,704000000
452.705,452,705000000
452.705,452,706000000
452.707,452,707000000
452.708,452,708000000
452.708,452,709000000
452.709,452,710000000
452.711,452,711000000
452.712,452,712000000
452.713,452,713000000
452.714,452,714000000
452.715,452,715000000
452.716,452,716000000
452.717,452,717000000
452.718,452,718000000
452.719,452,719000000
452.72,452,720000000
452.721,452,721000000
452.722,452,722000000
452.723,452,723000000
452.724,452,724000000
452.725,452,725000000
452.726,452,726000000
452.727,452,727000000
452.728,452,728000000
452.729,452,729000000
452.73,452,730000000
452.73,452,731000000
452.732,452,732000000
452.733,452,733000000
452.734,452,734000000
452.735,452,735000000
452.736,452,736000000
452.737,452,737000000
452.738,452,738000000
452.739,452,739000000
452.74,452,740000000
452.741,452,741000000
452.742,452,742000000
452.743,452,743000000
452.744,452,744000000
452.745,452,745000000
452.746,452,746000000
452.746,452,747000000
452.748,452,748000000
452.749,452,749000000
452.75,452,750000000
452.751,452,751000000
452.752,452,752000000
452.753,452,753000000
452.754,452,754000000
452.755,452,755000000
452.756,452,756000000
452.757,452,757000000
452.758,452,758000000
452.759,452,759000000
452.76,452,760000000
452.761,452,761000000
452.762,452,762000000
452.763,452,763000000
452.764,452,764000000
452.765,452,765000000
452.766,452,766000000
452.767,452,767000000
452.768,452,768000000
452.769,452,769000000
452.77,452,770000000
452.771,452,771000000
452.772,452,772000000
452.773,452,773000000
452.774,452,774000000
452.775,452,775000000
452.776,452,776000000
452.777,452,777000000
452.778,452,778000000
452.779,452,779000000
452.78,452,780000000
452.781,452,781000000
452.782,452,782000000
452.783,452,783000000
452.784,452,784000000
452.785,452,785000000
452.786,452,786000000
452.787,452,787000000
452.788,452,788000000
452.789,452,789000000
452.79,452,790000000
452.791,452,791000000
452.792,452,792000000
452.793,452,793000000
452.794,452,794000000
452.795,452,795000000
452.796,452,796000000
452.797,452,797000000
452.798,452,798000000
452.799,452,799000000
452.8,452,800000000
452.801,452,801000000
452.802,452,802000000
452.803,452,803000000
452.803,452,804000000
452.804,452,805000000
452.806,452,806000000
452.807,452,807000000
452.808,452,808000000
452.809,452,809000000
452.81,452,810000000
452.811,452,811000000
452.812,452,812000000
452.812,452,813000000
452.814,452,814000000
452.815,452,815000000
452.816,452,816000000
452.817,452,817000000
452.818,452,818000000
452.819,452,819000000
452.82,452,820000000
452.821,452,821000000
452.822,452,822000000
452.823,452,823000000
452.824,452,824000000
452.825,452,825000000
452.826,452,826000000
452.827,452,827000000
452.828,452,828000000
452.829,452,829000000
452.83,452,830000000
452.831,452,831000000
452.832,452,832000000
452.833,452,833000000
452.834,452,834000000
452.835,452,835000000
452.836,452,836000000
452.837,452,837000000
452.838,452,838000000
452.839,452,839000000
452.84,452,840000000
452.841,452,841000000
452.842,452,842000000
452.843,452,843000000
452.844,452,844000000
452.845,452,845000000
452.846,452,846000000
452.847,452,847000000
452.848,452,848000000
452.849,452,849000000
452.85,452,850000000
452.851,452,851000000
452.852,452,852000000
452.853,452,853000000
452.854,452,854000000
452.855,452,855000000
452.856,452,856000000
452.857,452,857000000
452.858,452,858000000
452.859,452,859000000
452.86,452,860000000
452.861,452,861000000
452.862,452,862000000
452.863,452,863000000
452.864,452,864000000
452.865,452,865000000
452.865,452,866000000
452.867,452,867000000
452.868,452,868000000
452.869,452,869000000
452.87,452,870000000
452.871,452,871000000
452.872,452,872000000
452.873,452,873000000
452.874,452,874000000
452.875,452,875000000
452.876,452,876000000
452.877,452,877000000
452.878,452,878000000
452.879,452,879000000
452.88,452,880000000
452.881,452,881000000
452.882,452,882000000
452.883,452,883000000
452.884,452,884000000
452.885,452,885000000
452.886,452,886000000
452.887,452,887000000
452.888,452,888000000
452.889,452,889000000
452.89,452,890000000
452.891,452,891000000
452.892,452,892000000
452.893,452,893000000
452.894,452,894000000
452.895,452,895000000
452.896,452,896000000
452.897,452,897000000
452.898,452,898000000
452.899,452,899000000
452.9,452,900000000
452.901,452,901000000
452.902,452,902000000
452.903,452,903000000
452.904,452,904000000
452.905,452,905000000
452.906,452,906000000
452.907,452,907000000
452.908,452,908000000
452.909,452,909000000
452.91,452,910000000
452.911,452,911000000
452.912,452,912000000
452.913,452,913000000
452.914,452,914000000
452.915,452,915000000
452.916,452,916000000
452.916,452,917000000
452.918,452,918000000
452.919,452,919000000
452.92,452,920000000
452.921,452,921000000
452.922,452,922000000
452.923,452,923000000
452.924,452,924000000
452.925,452,925000000
452.926,452,926000000
452.927,452,927000000
452.928,452,928000000
452.929,452,929000000
452.93,452,930000000
452.931,452,931000000
452.932,452,932000000
452.933,452,933000000
452.933,452,934000000
452.935,452,935000000
452.936,452,936000000
452.937,452,937000000
452.938,452,938000000
452.939,452,939000000
452.939,452,940000000
452.941,452,941000000
452.942,452,942000000
452.943,452,943000000
452.944,452,944000000
452.945,452,945000000
452.946,452,946000000
452.947,452,947000000
452.948,452,948000000
452.949,452,949000000
452.95,452,950000000
452.951,452,951000000
452.952,452,952000000
452.953,452,953000000
452.954,452,954000000
452.955,452,955000000
452.956,452,956000000
452.957,452,957000000
452.958,452,958000000
452.959,452,959000000
452.96,452,960000000
452.961,452,961000000
452.962,452,962000000
452.963,452,963000000
452.963,452,964000000
452.965,452,965000000
452.966,452,966000000
452.967,452,967000000
452.968,452,968000000
452.969,452,969000000
452.97,452,970000000
452.971,452,971000000
452.972,452,972000000
452.973,452,973000000
452.974,452,974000000
452.975,452,975000000
452.976,452,976000000
452.977,452,977000000
452.978,452,978000000
452.979,452,979000000
452.98,452,980000000
452.981,452,981000000
452.982,452,982000000
452.983,452,983000000
452.984,452,984000000
452.985,452,985000000
452.985,452,986000000
452.987,452,987000000
452.988,452,988000000
452.989,452,989000000
452.99,452,990000000
452.991,452,991000000
452.992,452,992000000
452.993,452,993000000
452.994,452,994000000
452.995,452,995000000
452.996,452,996000000
452.997,452,997000000
452.998,452,998000000
452.999,452,999000000
453.0,453,0
453.001,453,1000000
453.002,453,2000000
453.003,453,3000000
453.004,453,4000000
453.005,453,5000000
453.006,453,6000000
453.007,453,7000000
453.008,453,8000000
453.009,453,9000000
453.01,453,10000000
453.011,453,11000000
453.012,453,12000000
453.013,453,13000000
453.014,453,14000000
453.015,453,15000000
453.016,453,16000000
453.017,453,17000000
453.018,453,18000000
453.019,453,19000000
453.02,453,20000000
453.021,453,21000000
453.022,453,22000000
453.023,453,23000000
453.024,453,24000000
453.025,453,25000000
453.026,453,26000000
453.027,453,27000000
453.028,453,28000000
453.029,453,29000000
453.03,453,30000000
453.031,453,31000000
453.032,453,32000000
453.033,453,33000000
453.034,453,34000000
453.035,453,35000000
453.036,453,36000000
453.037,453,37000000
453.038,453,38000000
453.039,453,39000000
453.039,453,40000000
453.041,453,41000000
453.042,453,42000000
453.043,453,43000000
453.044,453,44000000
453.045,453,45000000
453.046,453,46000000
453.047,453,47000000
453.048,453,48000000
453.049,453,49000000
453.049,453,50000000
453.051,453,51000000
453.052,453,52000000
453.053,453,53000000
453.054,453,54000000
453.055,453,55000000
453.055,453,56000000
453.057,453,57000000
453.058,453,58000000
453.059,453,59000000
453.06,453,60000000
453.061,453,61000000
453.062,453,62000000
453.063,453,63000000
453.064,453,64000000
453.065,453,65000000
453.066,453,66000000
453.066,453,67000000
453.068,453,68000000
453.069,453,69000000
453.07,453,70000000
453.071,453,71000000
453.072,453,72000000
453.072,453,73000000
453.074,453,74000000
453.074,453,75000000
453.076,453,76000000
453.077,453,77000000
453.078,453,78000000
453.079,453,79000000
453.08,453,80000000
453.081,453,81000000
453.082,453,82000000
453.083,453,83000000
453.084,453,84000000
453.085,453,85000000
453.086,453,86000000
453.087,453,87000000
453.088,453,88000000
453.089,453,89000000
453.09,453,90000000
453.091,453,91000000
453.092,453,92000000
453.093,453,93000000
453.094,453,94000000
453.095,453,95000000
453.096,453,96000000
453.097,453,97000000
453.097,453,98000000
453.099,453,99000000
453.099,453,100000000
453.101,453,101000000
453.102,453,102000000
453.103,453,103000000
453.104,453,104000000
453.105,453,105000000
453.106,453,106000000
453.107,453,107000000
453.108,453,108000000
453.109,453,109000000
453.11,453,110000000
453.11,453,111000000
453.112,453,112000000
453.113,453,113000000
453.114,453,114000000
453.115,453,115000000
453.116,453,116000000
453.117,453,117000000
453.118,453,118000000
453.119,453,119000000
453.12,453,120000000
453.121,453,121000000
453.122,453,122000000
453.123,453,123000000
453.124,453,124000000
453.125,453,125000000
453.126,453,126000000
453.127,453,127000000
453.128,453,128000000
453.129,453,129000000
453.13,453,130000000
453.131,453,131000000
453.132,453,132000000
453.133,453,133000000
453.134,453,134000000
453.135,453,135000000
453.136,453,136000000
453.137,453,137000000
453.138,453,138000000
453.139,453,139000000
453.14,453,140000000
453.141,453,141000000
453.142,453,142000000
453.143,453,143000000
453.144,453,144000000
453.145,453,145000000
453.146,453,146000000
453.147,453,147000000
453.148,453,148000000
453.149,453,149000000
453.15,453,150000000
453.151,453,151000000
453.152,453,152000000
453.153,453,153000000
453.154,453,154000000
453.155,453,155000000
453.156,453,156000000
453.157,453,157000000
453.158,453,158000000
453.159,453,159000000
453.16,453,160000000
453.161,453,161000000
453.162,453,162000000
453.163,453,163000000
453.164,453,164000000
453.165,453,165000000
453.166,453,166000000
453.167,453,167000000
453.168,453,168000000
453.169,453,169000000
453.17,453,170000000
453.171,453,171000000
453.172,453,172000000
453.173,453,173000000
453.174,453,174000000
453.175,453,175000000
453.176,453,176000000
453.177,453,177000000
453.178,453,178000000
453.179,453,179000000
453.18,453,180000000
453.181,453,181000000
453.182,453,182000000
453.183,453,183000000
453.184,453,184000000
453.185,453,185000000
453.186,453,186000000
453.187,453,187000000
453.188,453,188000000
453.189,453,189000000
453.19,453,190000000
453.191,453,191000000
453.192,453,192000000
453.193,453,193000000
453.194,453,194000000
453.195,453,195000000
453.196,453,196000000
453.197,453,197000000
453.198,453,198000000
453.199,453,199000000
453.2,453,200000000
453.201,453,201000000
453.202,453,202000000
453.203,453,203000000
453.204,453,204000000
453.205,453,205000000
453.206,453,206000000
453.207,453,207000000
453.208,453,208000000
453.209,453,209000000
453.21,453,210000000
453.211,453,211000000
453.212,453,212000000
453.213,453,213000000
453.214,453,214000000
453.215,453,215000000
453.216,453,216000000
453.217,453,217000000
453.218,453,218000000
453.219,453,219000000
453.22,453,220000000
453.221,453,221000000
453.222,453,222000000
453.223,453,223000000
453.224,453,224000000
453.225,453,225000000
453.226,453,226000000
453.227,453,227000000
453.228,453,228000000
453.229,453,229000000
453.23,453,230000000
453.231,453,231000000
453.232,453,232000000
453.233,453,233000000
453.234,453,234000000
453.235,453,235000000
453.236,453,236000000
453.237,453,237000000
453.238,453,238000000
453.239,453,239000000
453.24,453,240000000
453.241,453,241000000
453.242,453,242000000
453.243,453,243000000
453.244,453,244000000
453.245,453,245000000
453.246,453,246000000
453.247,453,247000000
453.248,453,248000000
453.249,453,249000000
453.25,453,250000000
453.251,453,251000000
453.252,453,252000000
453.253,453,253000000
453.254,453,254000000
453.255,453,255000000
453.256,453,256000000
453.257,453,257000000
453.258,453,258000000
453.259,453,259000000
453.26,453,260000000
453.261,453,261000000
453.262,453,262000000
453.263,453,263000000
453.264,453,264000000
453.265,453,265000000
453.266,453,266000000
453.267,453,267000000
453.268,453,268000000
453.269,453,269000000
453.27,453,270000000
453.271,453,271000000
453.272,453,272000000
453.272,453,273000000
453.274,453,274000000
453.275,453,275000000
453.276,453,276000000
453.277,453,277000000
453.278,453,278000000
453.279,453,279000000
453.28,453,280000000
453.281,453,281000000
453.282,453,282000000
453.283,453,283000000
453.283,453,284000000
453.285,453,285000000
453.286,453,286000000
453.287,453,287000000
453.288,453,288000000
453.289,453,289000000
453.29,453,290000000
453.291,453,291000000
453.292,453,292000000
453.293,453,293000000
453.294,453,294000000
453.295,453,295000000
453.296,453,296000000
453.297,453,297000000
453.298,453,298000000
453.299,453,299000000
453.3,453,300000000
453.301,453,301000000
453.302,453,302000000
453.303,453,303000000
453.304,453,304000000
453.305,453,305000000
453.306,453,306000000
453.307,453,307000000
453.308,453,308000000
453.309,453,309000000
453.31,453,310000000
453.311,453,311000000
453.312,453,312000000
453.313,453,313000000
453.314,453,314000000
453.315,453,315000000
453.316,453,316000000
453.317,453,317000000
453.318,453,318000000
453.319,453,319000000
453.32,453,320000000
453.321,453,321000000
453.322,453,322000000
453.323,453,323000000
453.324,453,324000000
453.325,453,325000000
453.326,453,326000000
453.327,453,327000000
453.328,453,328000000
453.329,453,329000000
453.33,453,330000000
453.33,453,331000000
453.332,453,332000000
453.333,453,333000000
453.334,453,334000000
453.335,453,335000000
453.336,453,336000000
453.337,453,337000000
453.337,453,338000000
453.339,453,339000000
453.34,453,340000000
453.341,453,341000000
453.342,453,342000000
453.343,453,343000000
453.343,453,344000000
453.345,453,345000000
453.346,453,346000000
453.347,453,347000000
453.348,453,348000000
453.349,453,349000000
453.35,453,350000000
453.351,453,351000000
453.352,453,352000000
453.353,453,353000000
453.354,453,354000000
453.355,453,355000000
453.356,453,356000000
453.357,453,357000000
453.358,453,358000000
453.359,453,359000000
453.36,453,360000000
453.361,453,361000000
453.362,453,362000000
453.363,453,363000000
453.363,453,364000000
453.365,453,365000000
453.366,453,366000000
453.367,453,367000000
453.368,453,368000000
453.369,453,369000000
453.37,453,370000000
453.371,453,371000000
453.372,453,372000000
453.373,453,373000000
453.374,453,374000000
453.375,453,375000000
453.376,453,376000000
453.377,453,377000000
453.378,453,378000000
453.379,453,379000000
453.38,453,380000000
453.381,453,381000000
453.382,453,382000000
453.383,453,383000000
453.384,453,384000000
453.385,453,385000000
453.386,453,386000000
453.387,453,387000000
453.388,453,388000000
453.389,453,389000000
453.389,453,390000000
453.391,453,391000000
453.392,453,392000000
453.393,453,393000000
453.394,453,394000000
453.395,453,395000000
453.396,453,396000000
453.397,453,397000000
453.398,453,398000000
453.399,453,399000000
453.4,453,400000000
453.401,453,401000000
453.402,453,402000000
453.403,453,403000000
453.404,453,404000000
453.405,453,405000000
453.406,453,406000000
453.407,453,407000000
453.408,453,408000000
453.409,453,409000000
453.41,453,410000000
453.411,453,411000000
453.412,453,412000000
453.413,453,413000000
453.414,453,414000000
453.415,453,415000000
453.416,453,416000000
453.417,453,417000000
453.418,453,418000000
453.419,453,419000000
453.42,453,420000000
453.421,453,421000000
453.422,453,422000000
453.423,453,423000000
453.424,453,424000000
453.425,453,425000000
453.426,453,426000000
453.427,453,427000000
453.428,453,428000000
453.429,453,429000000
453.43,453,430000000
453.431,453,431000000
453.432,453,432000000
453.432,453,433000000
453.434,453,434000000
453.435,453,435000000
453.436,453,436000000
453.437,453,437000000
453.438,453,438000000
453.439,453,439000000
453.44,453,440000000
453.441,453,441000000
453.442,453,442000000
453.443,453,443000000
453.444,453,444000000
453.445,453,445000000
453.445,453,446000000
453.447,453,447000000
453.448,453,448000000
453.449,453,449000000
453.45,453,450000000
453.451,453,451000000
453.452,453,452000000
453.453,453,453000000
453.454,453,454000000
453.455,453,455000000
453.456,453,456000000
453.457,453,457000000
453.457,453,458000000
453.459,453,459000000
453.46,453,460000000
453.461,453,461000000
453.462,453,462000000
453.463,453,463000000
453.464,453,464000000
453.465,453,465000000
453.466,453,466000000
453.467,453,467000000
453.468,453,468000000
453.469,453,469000000
453.47,453,470000000
453.471,453,471000000
453.472,453,472000000
453.473,453,473000000
453.474,453,474000000
453.475,453,475000000
453.476,453,476000000
453.477,453,477000000
453.478,453,478000000
453.479,453,479000000
453.48,453,480000000
453.481,453,481000000
453.482,453,482000000
453.483,453,483000000
453.484,453,484000000
453.485,453,485000000
453.486,453,486000000
453.487,453,487000000
453.488,453,488000000
