Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
417.666,0.1,0.0,0.0,0.0,0.0,0.0
417.766,0.1,0.0,0.0,0.0,0.0,0.0
417.866,0.1,0.0,0.0,0.0,0.0,0.0
417.966,0.1,0.0,0.0,0.0,0.0,0.0
418.066,0.1,0.0,0.0,0.0,0.0,0.0
418.166,0.1,0.0,0.0,0.0,0.0,0.0
418.266,0.1,0.0,0.0,0.0,0.0,0.0
418.366,0.1,0.0,0.0,0.0,0.0,0.0
418.467,0.1,0.0,0.0,0.0,0.0,0.0
418.566,0.1,0.0,0.0,0.0,0.0,0.0
418.666,0.1,0.0,0.0,0.0,0.0,0.0
418.766,0.1,0.0,0.0,0.0,0.0,0.0
418.866,0.1,0.0,0.0,0.0,0.0,0.0
418.966,0.1,0.0,0.0,0.0,0.0,0.0
419.066,0.1,0.0,0.0,0.0,0.0,0.0
419.166,0.1,0.0,0.0,0.0,0.0,0.0
419.266,0.1,0.0,0.0,0.0,0.0,0.0
419.366,0.1,0.0,0.0,0.0,0.0,0.0
419.466,0.1,0.0,0.0,0.0,0.0,0.0
419.566,0.1,0.0,0.0,0.0,0.0,0.0
419.666,0.1,0.0,0.0,0.0,0.0,0.0
419.767,0.1,0.0,0.0,0.0,0.0,0.0
419.866,0.1,0.0,0.0,0.0,0.0,0.0
419.966,0.1,0.0,0.0,0.0,0.0,0.0
420.066,0.1,0.0,0.0,0.0,0.0,0.0
420.166,0.1,0.0,0.0,0.0,0.0,0.0
420.266,0.1,0.0,0.0,0.0,0.0,0.0
420.366,0.1,0.0,0.0,0.0,0.0,0.0
420.466,0.1,0.0,0.0,0.0,0.0,0.0
420.567,0.1,0.0,0.0,0.0,0.0,0.0
420.666,0.1,0.0,0.0,0.0,0.0,0.0
420.766,0.1,0.0,0.0,0.0,0.0,0.0
420.867,0.1,0.0,0.0,0.0,0.0,0.0
420.966,0.1,0.0,0.0,0.0,0.0,0.0
421.066,0.1,0.0,0.0,0.0,0.0,0.0
421.166,0.1,0.0,0.0,0.0,0.0,0.0
421.267,0.1,0.0,0.0,0.0,0.0,0.0
421.366,0.1,0.0,0.0,0.0,0.0,0.0
