Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
423.34,21157,423,340000000,base,-0.026555938891199234,0.013381215799417048,-0.02956674753421284,0.999120379440628,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.27879556733712296,0.06790893767640575,-0.0471448272873197,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.3139871340405131,-1.3813885406544504,9.445957135176776,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.36,21158,423,360000000,base,-0.02716068866726309,0.01432142440072044,-0.030501218116033253,0.999062995755369,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.06248480207031883,0.1018219098284614,-0.09297541011669948,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.8107684244422496,-2.2248361374354233,10.594742563527797,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.38,21159,423,380000000,base,-0.019952817299676167,0.011131444931201107,-0.03185874960479751,0.9992312025198016,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.7330490964522487,-0.2804078047239895,-0.13798894782599735,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.6625331529755777,-4.197809039602103,14.410030243383543,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.4,21160,423,400000000,base,-0.0064253472975104855,0.0024277798845979796,-0.03357726346729888,0.999412521522012,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,1.3886956375578527,-0.8237240698562087,-0.17029085608209518,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.3468875249001453,-2.7926469326894554,10.963468884441946,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.42,21161,423,420000000,base,0.004350708147611783,-0.006376616289957106,-0.03600319475221951,0.9993218600986064,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,1.115340122243022,-0.8392733295141419,-0.24035295974967683,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.45033667349380563,-0.22010366313234073,2.2253049202107875,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.44,21162,423,440000000,base,0.004810281706483629,-0.009451684427200365,-0.03770841704395188,0.9992325065446143,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.060388574507670684,-0.3033771857778305,-0.17149614488833417,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.5527042860220963,0.3948093402516582,3.5145785388751545,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.46,21163,423,460000000,base,-0.0029517213412571025,-0.006226867007882636,-0.039992716769950615,0.9991762087208382,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.7860018958912645,0.29800701884402414,-0.22332859067098035,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.5257503950874152,1.1491714216812698,6.862663112465243,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.48,21164,423,480000000,base,-0.006587343436803173,-0.0026969934509566656,-0.04203169818143451,0.9990909215285444,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.3880598662077304,0.3502770986973859,-0.20616101973795764,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.44739310131243504,0.8628549166294811,8.200546979475167,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.5,21165,423,500000000,base,-0.0019843375687080833,-0.0016041095228193144,-0.042878314203152273,0.999077043779982,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.4579311150340863,0.13888585192279593,-0.0898722842098767,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.8261135552793665,0.22029311560392978,11.583422397645164,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.52,21166,423,520000000,base,0.0035937605144999497,-0.0011573540608971033,-0.04378978065420194,0.9990336333313303,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.5594991042744661,0.06952655643603435,-0.09746620074100593,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.0088369657433203,-0.5306549703441786,13.63599596480115,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.54,21167,423,540000000,base,0.005342538195788949,-0.0002142435556847096,-0.04518764301997268,0.9989642077189879,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.1760349281835808,0.10628278684743674,-0.14466477262537336,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.3445791111046067,-0.5487489743547925,14.048278244650401,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.56,21168,423,560000000,base,0.005440013900038037,-0.0003797326105739867,-0.04639747074887246,0.9989081723361858,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.009224133121699047,-0.00390311810836331,-0.12246698088490215,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.7262565389141152,0.15788168310992393,13.129451544313957,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.58,21169,423,580000000,base,0.006259544134380319,-0.0024726125976315236,-0.046722240961026784,0.9988852469096496,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.08759586479989777,-0.19754912488384954,-0.04160686418533391,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.4337664504881955,1.0268207846909079,11.509832585492175,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.6,21170,423,600000000,base,0.006379404253831248,-0.004999516211878983,-0.04607978221821426,0.9989048812122879,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.022208954102428864,-0.24787751492103952,0.07015624731424598,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.9010069031571388,1.4960985737681074,9.9335137276062,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.62,21171,423,620000000,base,0.003349961044764276,-0.006535694320067099,-0.04503279240618018,0.9989585126865153,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.29687287848414096,-0.14889956532641424,0.10330982220240298,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.6993473962539642,1.5498733355334728,8.320002446543953,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.64,21172,423,640000000,base,0.0017148737627229276,-0.005321971216469319,-0.043142789055378564,0.9990532696422508,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.16771859698238453,0.1300853839453923,0.1903551307051422,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.6874172082809924,0.924663411608411,12.097733629916208,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.66,21173,423,660000000,base,-0.0010106041384071892,-0.0037606128369661635,-0.03955644668175581,0.999209749750411,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.2728802043981457,0.1489470932180806,0.3616822826291234,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.870605453803286,-0.24286217615983294,7.053313591363233,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.68,21174,423,680000000,base,-0.002464562761805381,-0.0012762867193894043,-0.03617734704388721,0.9993415315013527,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.15045763568456946,0.2520004369816631,0.3367032372697185,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.0609554075389864,0.22963966019385762,3.7284016526610513,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.7,21175,423,700000000,base,-0.0027049335301391904,0.0022126343039528588,-0.03436369154376685,0.9994032841088325,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.035105896278715215,0.34699787059853476,0.1847046783608274,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.31659701168393817,0.17184214967391062,7.169194883228052,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.72,21176,423,720000000,base,-0.005254446764863469,0.004444405385498394,-0.033354611161938275,0.9994198857158086,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.2650121832650836,0.2214603952575713,0.09888082390119955,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.7435357606061958,0.2674243320209497,8.753598312375281,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.74,21177,423,740000000,base,-0.008646755308403796,0.006708412935578515,-0.032697958908542483,0.9994053603527138,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.342540474887618,0.21378585392010557,0.06477268957375494,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.5335824108692986,0.4943513786037479,10.764155656492921,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.76,21178,423,760000000,base,-0.011963801615483228,0.009409762187847679,-0.03173055308445331,0.9993805560583157,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.3373459578354764,0.25342959849805924,0.09444244633019294,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.3693588680503364,0.5419330677737274,12.25826195376167,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.78,21179,423,780000000,base,-0.015769403509033844,0.011464957502384073,-0.030481917963785847,0.9993451522570601,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.3807010422754181,0.19629501307290934,0.12281078399381064,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.5590467531100894,0.3508575300701125,12.223458271127305,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.8,21180,423,800000000,base,-0.020073126920902115,0.012386179912552926,-0.029337148660373857,0.999291240745795,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.4302440859617913,0.08386858981400255,0.10944341894652591,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.06267890792335969,-0.0792637985364337,11.793262416803168,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.82,21181,423,820000000,base,-0.02379056258981412,0.012964127929581794,-0.028683564842077337,0.999221293621506,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.3738423149985164,0.058470874287893375,0.06499954440950839,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.6975616121134187,-0.6988530647309928,10.853422899397753,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.84,21182,423,840000000,base,-0.026709160440261375,0.013684840183272654,-0.028804319126446723,0.9991344539637279,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.29513157308098276,0.06691240017315471,-0.009921995694316964,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.2707271157654707,-1.3563956534850692,9.718317874956254,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.86,21183,423,860000000,base,-0.02781332080505642,0.014613603658476878,-0.029597413546335775,0.9990679931242293,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.10903329045965048,0.09671338483093615,-0.08368417006686706,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.8954882319712639,-2.0754147638034652,10.407970670699404,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.88,21184,423,880000000,base,-0.021160185661451895,0.011757172710379396,-0.03102597543983218,0.9992254021393964,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.6790408081188755,-0.25627318150413586,-0.14770015231976724,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.5882002424817214,-4.101777416844866,14.312507002505557,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.9,21185,423,900000000,base,-0.007473378963308576,0.0029011459346991214,-0.03283479236753666,0.9994286409590816,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,1.401602870374351,-0.8362006088022876,-0.18600986282580848,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.1224241892161297,-2.8799333297108727,10.561090204533073,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.92,21186,423,920000000,base,0.004343590796588653,-0.006533543081774573,-0.03540664163636625,0.9993421915249172,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,1.2203401033009158,-0.8924521028853993,-0.26083544114307367,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.5547663651008733,-0.22539510729155957,2.29416028308288,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.94,21187,423,940000000,base,0.005404408232654615,-0.009847625390602972,-0.03718922439025338,0.9992451041836896,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.12032075021225515,-0.31820336416773964,-0.17862576358513665,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.5791652830906255,0.3264694157695911,3.8540981418865052,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.96,21188,423,960000000,base,-0.0027874597861221326,-0.006830504626659026,-0.03950787949331121,0.9991920244539726,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.8311155905309271,0.2742729752092215,-0.2306143900243627,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.4426284292374497,1.139533355167377,6.4834528919675725,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
423.98,21189,423,980000000,base,-0.007437177510495758,-0.0031825820580412543,-0.041653173099589505,0.9990993808089647,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.479949981896932,0.3529087868023422,-0.21321303042975265,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.5012066933271205,0.8838024365522409,8.22347642445645,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.0,21190,424,0,base,-0.003498045803640605,-0.002041986639776077,-0.042562335249320744,0.9990856027309385,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.3962794661425786,0.1324533876787429,-0.09199527979963466,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.805445883093638,0.22485807845123446,11.706049436054013,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.02,21191,424,20000000,base,0.0021768824620733533,-0.00201195193175185,-0.043416563262501706,0.9990526589057475,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.5666098391480792,0.025733645143900506,-0.08484300601469749,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.9987576791025973,-0.5731007671217176,13.6306028561298,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.04,21192,424,40000000,base,0.003785052698502018,-0.0013776480471676253,-0.04475662945971039,0.9989897995381801,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.16094885776398254,0.07184978680713482,-0.12801317117153338,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.4731096949971656,-0.6359879007247004,14.168468421630301,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.06,21193,424,60000000,base,0.0033423832511661356,-0.0015461425949751496,-0.045954916025497505,0.9989367265299478,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.04463460182346344,-0.018310888362370905,-0.11441205952460483,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.5850769712140033,0.07858890869880279,13.20323552464508,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.08,21194,424,80000000,base,0.0038365116015323694,-0.0036865164209378192,-0.04621059766679887,0.9989175498702015,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.06979622461682473,-0.21166402347956695,-0.02685122718688493,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.3706377096552131,0.9492630818731271,11.467243934819606,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.1,21195,424,100000000,base,0.003922714913229613,-0.006470125674935815,-0.045437249876352497,0.9989385397035865,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.022479081218923884,-0.27367451650509705,0.08095706783943417,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.8668934862550737,1.434241289386574,9.828249712461735,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.12,21196,424,120000000,base,0.000758349954386954,-0.008267020473925656,-0.04425483373450201,0.9989857811645578,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.30218533211682314,-0.18342411243200604,0.11675040937553884,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.6350388412370749,1.4927195093150376,8.271313416492932,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.14,21197,424,140000000,base,9.064742450679815e-05,-0.006511875637610818,-0.04219962336632622,0.99908797362718,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.06892591741303249,0.1829912348010515,0.20685937108252936,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.881040440741819,0.4439427084795899,11.686127789513428,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.16,21198,424,160000000,base,-0.0015135685893151087,-0.004031598382216522,-0.038470889370072606,0.9992504420793044,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.172584037173265,0.24984349277074852,0.37415410334474675,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.1305298196914495,-0.3749331706536793,6.981360033214026,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.18,21199,424,180000000,base,-0.002331417876956706,-0.0011836574684518627,-0.03516850236263696,0.9993779764869996,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.08599213410027769,0.28417761038479517,0.3356180233836262,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.8494765746480581,0.2214388399499657,3.7548768332138303,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.2,21200,424,200000000,base,-0.0025755999144738617,0.002352110899995022,-0.033433675770295095,0.9994348518957507,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.03555310542837303,0.3573370849585425,0.17081797601184523,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.4096068761717031,0.16684879270582087,7.588987363290452,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.22,21201,424,220000000,base,-0.00516290218290757,0.0046592382879928704,-0.032306920040479206,0.9994538002614847,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.2638306532805904,0.23438730685916054,0.10835322661864473,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.8345316047328402,0.3767484540046177,9.127395311204772,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.24,21202,424,240000000,base,-0.008413205771298747,0.006863419761368169,-0.03142468935195792,0.9994471473454523,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.3202791935487628,0.21873163369415669,0.08681417195205338,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.5716082387082353,0.6553135877874865,10.926911769146914,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.26,21203,424,260000000,base,-0.011492079002788657,0.009271796425160732,-0.030270484690714507,0.9994326709027643,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.32234519301461406,0.23195741548808216,0.10807511000016341,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.3961430234020054,0.6540969900816154,12.23689959864501,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.28,21204,424,280000000,base,-0.01505853467321768,0.0110978407635145,-0.02894603689781965,0.9994059262440829,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.3659692850964705,0.17266503616069623,0.12998721138250707,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.804032144953527,0.38904675516948933,12.150231782740983,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.3,21205,424,300000000,base,-0.01924305723316901,0.012039301855744002,-0.02790568527495218,0.9993528069147964,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.43090472002990904,0.08730857512547731,0.10335974397031797,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.018322406554480086,-0.06066455937903831,11.516346894463666,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.32,21206,424,320000000,base,-0.023168966732792284,0.012481017810680665,-0.027529952417137942,0.9992744992717739,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.39190324885713157,0.034915850984808636,0.02766250904569252,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.7395926206669869,-0.688547583368393,10.484225990388236,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.34,21207,424,340000000,base,-0.02611955487849405,0.01307623591049969,-0.02795522584397891,0.9991823088182529,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.2934883201372302,0.05572498864694804,-0.04277753092344097,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.3136941391701689,-1.3398545668451094,9.490626206545913,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.36,21208,424,360000000,base,-0.027290189696968784,0.014133106532944632,-0.02888029241279539,0.9991103190119615,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,-0.11757337265013998,0.11460180726973654,-0.08823831134394097,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,1.0255459756494134,-1.9512113689166304,9.93617746466749,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.38,21209,424,380000000,base,-0.02130286045309704,0.011915469009016504,-0.030219393700345598,0.9992452141387491,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,0.616048868593376,-0.19510603941397806,-0.1391032828355788,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-0.505613498917581,-4.079466657371349,14.367713925282011,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
424.4,21210,424,400000000,base,-0.008082953043881716,0.003480636561758125,-0.031837274614221124,0.9994543206091782,2.6030820491461885e-07,0.0,0.0,0.0,2.6030820491461885e-07,0.0,0.0,0.0,0.0,1.3461384481687682,-0.7956221360834413,-0.16357029226540712,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,-1.1250259678825096,-3.074664228232653,11.376963187576305,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05
